complaint_reviews1
Domain,Sub Domain,Product Name,Product Link,Review,Review Date,Customer Name,Customer Rating,Customer Images,Colour,Finish,Formulation,Coverage,Complaint Label
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Compare the size...it is just a finger size,28 Sep 2022,Uma soujanya,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61VCiugJx1L._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,I recieved the used product as there was no seal on the product.,06 Sep 2023,Rakhi,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71B6vPFgYcL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Very small filled with full of air so quantity is very less not satisfied with this product. 😑,16 Aug 2023,Very small quantity is very low full of air not satisfied with this product,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81mSecVJYQL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,,18 Mar 2022,aval,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71pU5AxH2oL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded.,12 Jan 2022,SACHIN BHADANI,3.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61W1MjPhkBL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71r3pmPttVL._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. It is relatively smaller than expected,14 May 2021,Deepa,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/91TKCV4EkKL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/91tNpX1qOnL._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"Refer the image right side original, left four product are fake",03 Nov 2023,sp singh,1.0,['https://m.media-amazon.com/images/I/71rKp7w4x-L._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"This product is used, unsealed and minimum amount of foundation is given, it is filled with air.... please take an action.",24 Oct 2023,Amazon Customer,1.0,['https://m.media-amazon.com/images/I/61sXwKdFNBL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,14 Nov 2023,I,1.0,"['https://m.media-amazon.com/images/I/71MGwrI3JeL._SY88.jpg', 'https://m.media-amazon.com/images/I/71lDXyM2mnL._SY88.jpg', 'https://m.media-amazon.com/images/I/81e91Nx8pWL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Used product,12 Nov 2023,Already opened product,1.0,['https://m.media-amazon.com/images/I/71oWEsbjPQL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Don't buy this product quantity of foundation is less don't waste your money,17 Oct 2023,Vinutha,1.0,"['https://m.media-amazon.com/images/I/71dKBe0DCcL._SY88.jpg', 'https://m.media-amazon.com/images/I/81UOyVWrPhL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Very much disappointed,07 Nov 2023,pradeep,1.0,['https://m.media-amazon.com/images/I/61S30uxHiPL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. This is really a bad experience .. ❌ sent a used product ..nd in worst condition,24 Oct 2023,Anusha,1.0,,Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,29 Sep 2023,Iffat hashmi,1.0,['https://m.media-amazon.com/images/I/51xS3e7alZL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Barcode sticker on the cap of the product is missing.& Usuallly there wil b outer sealed packaging that ws also missing....i received used product....,18 Jul 2023,Raok,1.0,"['https://m.media-amazon.com/images/I/61W+a+VkgyL._SY88.jpg', 'https://m.media-amazon.com/images/I/61imZ-0HW5L._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",https://www.amazon.in/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. It is too small in size and it is half empty,05 Aug 2023,Poonam,1.0,['https://m.media-amazon.com/images/I/61oSfVniG5L._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,08 Nov 2023,Akshara Jaiswal,4.0,['https://m.media-amazon.com/images/I/81ABjHy9ueL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,11 Oct 2023,rahul das,4.0,"['https://m.media-amazon.com/images/I/613DCzkAnPL._SY88.jpg', 'https://m.media-amazon.com/images/I/71jEyJtxXIL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,It delivers what it promises,08 Dec 2023,Gabriela Silva,5.0,"['https://m.media-amazon.com/images/I/71T1-UO98KL._SY88.jpg', 'https://m.media-amazon.com/images/I/71wfH7FxMYL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Awesome product .,04 Dec 2023,Nidhi Bajpai,5.0,['https://m.media-amazon.com/images/I/71rLEKmh+BL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"Very smooth texture,stays a long time.must buy.perfect for wheatish tone",01 Dec 2023,Kawaljeet kaur,5.0,['https://m.media-amazon.com/images/I/51x-qzY06WL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Normal to oily skin 👍,17 Nov 2023,Ritikawadhera,5.0,['https://m.media-amazon.com/images/I/51T7fY3UYuL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"It is too small, not has I expected, but the product(foundation) is OK",25 Sep 2023,karthik,3.0,['https://m.media-amazon.com/images/I/71XD3PQCEhL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Packaging khuli hui aayi hai.,24 Sep 2023,Packaging khuli hui aayi hai.,3.0,['https://m.media-amazon.com/images/I/61yaDAi1h4L._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Finally found a match for my skin tone lovely foundation with great coverage,10 Oct 2023,harsh,5.0,"['https://m.media-amazon.com/images/I/71f0AlHx8tL._SY88.jpg', 'https://m.media-amazon.com/images/I/71mj6QJH6PL._SY88.jpg', 'https://m.media-amazon.com/images/I/81SkUDRGlTL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Easily blendable. Has wide range of tones to match Pros : - comes with uv protection - easily blendable Cons: - oxidizes (so matching the exact color might be difficult) - the tube is very small,15 Apr 2023,Balaji Ram,4.0,['https://m.media-amazon.com/images/I/51S-drmV+FL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,1
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,08 Nov 2023,Akshara Jaiswal,4.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81ABjHy9ueL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,,11 Oct 2023,rahul das,4.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/613DCzkAnPL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71jEyJtxXIL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,It delivers what it promises,08 Dec 2023,Gabriela Silva,5.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71T1-UO98KL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71wfH7FxMYL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Awesome product .,04 Dec 2023,Nidhi Bajpai,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71rLEKmh+BL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"Very smooth texture,stays a long time.must buy.perfect for wheatish tone",01 Dec 2023,Kawaljeet kaur,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51x-qzY06WL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Normal to oily skin 👍,17 Nov 2023,Ritikawadhera,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51T7fY3UYuL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,"It is too small, not has I expected, but the product(foundation) is OK",25 Sep 2023,karthik,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71XD3PQCEhL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Packaging khuli hui aayi hai.,24 Sep 2023,Packaging khuli hui aayi hai.,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61yaDAi1h4L._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Finally found a match for my skin tone lovely foundation with great coverage,10 Oct 2023,harsh,5.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71f0AlHx8tL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mj6QJH6PL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81SkUDRGlTL._SY88.jpg']",Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,Maybelline New York,"Maybelline New York Liquid Foundation, Matte & Poreless, Full Coverage Blendable Normal to Oily Skin, Fit Me, 220 Natural Beige, 18ml",/Maybelline-Poreless-Liquid-Foundation-Natural/dp/B07L419N74/ref=cm_cr_arp_d_product_top?ie=UTF8,Easily blendable. Has wide range of tones to match Pros : - comes with uv protection - easily blendable Cons: - oxidizes (so matching the exact color might be difficult) - the tube is very small,15 Apr 2023,Balaji Ram,4.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51S-drmV+FL._SY88.jpg'],Natural Beige,Matte,Lotion,Medium Coverage,0
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",https://www.amazon.in/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,,28 Sep 2023,KAVITHA  S S,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71w6I6JwsnL._SY88.jpg'],Neutral Cool,Natural,Powder,Full Coverage,1
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",https://www.amazon.in/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,This is how the make up came out of the box. Very disappointed.,02 Nov 2023,William B. Sweigart,,,Neutral Cool,Natural,Powder,Full Coverage,1
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,,28 Sep 2023,KAVITHA  S S,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71w6I6JwsnL._SY88.jpg'],Neutral Cool,Natural,Powder,Full Coverage,1
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,This is how the make up came out of the box. Very disappointed.,02 Nov 2023,William B. Sweigart,,,Neutral Cool,Natural,Powder,Full Coverage,1
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,,28 Sep 2023,KAVITHA  S S,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71w6I6JwsnL._SY88.jpg'],Neutral Cool,Natural,Powder,Full Coverage,0
Foundation,M.A.C,"M.A.C Studio Fix Natural Powder Plus Foundation NC20 for Women, 0.52 Ounce by M.A.C",/Studio-Powder-Foundation-M-C/dp/B002SR1HHS/ref=cm_cr_arp_d_product_top?ie=UTF8,This is how the make up came out of the box. Very disappointed.,02 Nov 2023,William B. Sweigart,,,Neutral Cool,Natural,Powder,Full Coverage,0
Foundation,Nykaa Fashion,Nykaa Skin Genius Foundation Stick Matte 07 Toffee Chisel,/Nykaa-Genius-Foundation-Toffee-Chisel/dp/B07KQ23J3Y/ref=cm_cr_arp_d_product_top?ie=UTF8,Creamy n easy to apply. Easy to blend,10 May 2019,Hachiko,5.0,['https://images-na.ssl-images-amazon.com/images/I/61IvDBFOB9L._SY88.jpg'],Toffee Chisel,Matte,"Cream, Stick",Buildable,1
Foundation,Nykaa Fashion,Nykaa Skin Genius Foundation Stick Matte 07 Toffee Chisel,/Nykaa-Genius-Foundation-Toffee-Chisel/dp/B07KQ23J3Y/ref=cm_cr_arp_d_product_top?ie=UTF8,Creamy n easy to apply. Easy to blend,10 May 2019,Hachiko,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61IvDBFOB9L._SY88.jpg'],Toffee Chisel,Matte,"Cream, Stick",Buildable,0
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"The Item firstly received without seal and seems like used. Still thought to use it and not return but when took a drop of it, it flown like water. Any of suns cream is better then this product when applied on face. Please not to buy this Item. Platform such as amazon has closed the return option after 1 complaint. Such a disappointment.. Non of the toll free number also didn't work for amazon and no one call while initiating return from the call option. Huge huge harassment..",03 Oct 2023,Ritu verma,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ROMglGtwL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/714bk7efCIL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71ghMsrTwJL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Wast of money da foundation is to liquid like water type u wl not like able to used,07 Nov 2023,Achang Chithung,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/514XRx2RWPL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,It was spilled Cover was damaged,15 Oct 2023,amna,1.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71GJk5grB4L._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71o0MwfzmwL._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,"Unlike all times, the packing for such a good product was of very low quality. Even for Rs.50 product Amazon used to provide excellent care in packing. Also the product was tampered. I been using this product for quite some time. Its comes with a very good packing by loreal with an extremely thick plastic wrap around it. This product did not have any loreal packing at all. Also the seal was neatly broken. The original consitence is very paste like and it does not easy flows off. But stays neatly in our finger tips and that makes in convenient to apply. But this one has a very watery consistency.  Just flows of like a drop and I felt it as atleast 40% diluted. I request Amazon does some mystery shopping works and ensure the quality of the products. I'm worried if this is locally made and that will damage my skin badly. Please let me know what to do this product. Request to provide with the original one.",14 Jul 2019,RENJITH JACOB,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/714NZgoH4QL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,Fault with us 1000 ka product dia wo bhi broken ...tems price 994 itna costly item I got in broken situation..so many Times i try to return and get back to my refund but they all are ignoring my concern.. please all don't buy  this,22 Jul 2022,Manya,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Z-Ujj-VAL._SY88.jpg'],Rose Vanilla,Natural,Liquid,Full Coverage,1
Foundation,Loreal Paris,"L'Oreal Paris True Match Super Blendable Natural Liquid Foundation - Rose Vanilla 2R2C2K, 30ml Natural Finish",https://www.amazon.in/LOreal-Paris-Liquid-Foundation-Vanilla/dp/B015JB2VAQ/ref=cm_cr_arp_d_product_top?ie=UTF8,The Item was completely damaged and the foundation spilled all over the packaging. It is a non returnable item hence I am stuck with this mess . I can't even use it as it is completely broken and the foundation is dirty .,24 Oct 2020,Prashant Awantkar,1.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71O+x-AXJ1L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71dWaGc7O1L._SY88.jpg']",Rose Vanilla,Natural,Liquid,Full Coverage,1
